date,Content,Likes,Retweet
2020-11-20 15:14:03+00:00,@TashaARK They have an old version of our software &amp; don’t have our NN inference computer,6144,226
2020-11-20 02:51:15+00:00,@levie Wild times!,29081,386
2020-11-20 02:46:39+00:00,@RocketLab Congrats!,8424,150
2020-11-20 01:10:49+00:00,@slashdot .@TheOnion,1872,50
2020-11-19 21:04:15+00:00,@ID_AA_Carmack Yup,1107,23
2020-11-19 21:02:15+00:00,"@flcnhvy Change out a few parts, otherwise fine",8459,129
2020-11-19 17:56:28+00:00,@Forbes Caution strongly advised with SPACs,3327,177
2020-11-19 17:02:49+00:00,@AdamKIotz @Suvitruf @archillect Sure,870,20
2020-11-19 15:36:29+00:00,@Suvitruf @archillect Haha sexy cropping champion of all time,704,27
2020-11-19 15:17:04+00:00,"@tweetmenima @teslaownerssv If next week’s release looks good, we will widen beta",1974,122
2020-11-19 15:14:05+00:00,"@justpaulinelol @teslaownerssv Unfortunately, there are too many rules around liquor distribution, even in the US. However, we will be selling the lightning bottle &amp; shot glasses worldwide.",2117,89
2020-11-19 05:24:26+00:00,@westcoastbill @SpaceX 13 years &amp; $11 billion … wow,1713,55
2020-11-19 03:31:56+00:00,@OwenSparks_ @flcnhvy @Tesla Safety is our primary design goal,2715,92
2020-11-19 01:22:22+00:00,@PPathole @AstroJordy @flcnhvy Fully,1883,45
2020-11-18 23:47:04+00:00,@Astronomiaum Let the Martians decide their own future,5238,304
2020-11-18 23:34:26+00:00,@shifthappends @Tesla A lot of my brain space is spent dealing with both units!,1695,35
2020-11-18 23:29:52+00:00,"@Astronomiaum Terraforming will be too slow to be relevant in our lifetime. However, we can establish a human base there in our lifetime. At least a future spacefaring civilization – discovering our ruins – will be impressed humans got that far.",4311,152
2020-11-18 18:30:16+00:00,@PPathole @xDreamCoding @garyblack00 That is certainly the intention!,1643,45
2020-11-18 17:34:50+00:00,@xDreamCoding @garyblack00 https://t.co/fREZwjCwNa,2223,104
2020-11-18 17:31:40+00:00,@garyblack00 The only publicly traded stock I own is Tesla,4154,272
2020-11-18 17:31:01+00:00,"@garyblack00 Wise words from Bogle. The point of companies is products &amp; services. They have no point in &amp; of themselves, nor do these indices. Buy &amp; hold stock in companies where you love the product roadmap, sell where you don’t.
https://t.co/yHVQJXTahn",3885,296
2020-11-18 16:45:53+00:00,"@teslaownerssv @AstroJordy @flcnhvy No, just a mild cold. Same with my bro. Def had cov2 though. Pc&lt;20 means viral load of &gt;10 million per mL.",1187,28
2020-11-18 16:42:36+00:00,"@Astronomiaum Life in glass domes at first. Eventually, terraformed to support life, like Earth.",7830,226
2020-11-18 16:29:29+00:00,@AstroJordy @flcnhvy Yeah,515,15
2020-11-18 16:09:50+00:00,"@Daywalker_xD @Astronomiaum I was going to say “Sim!”, but that seemed too obvious haha",4460,112
2020-11-18 15:44:23+00:00,@Astronomiaum Deveras!,30252,1384
2020-11-18 08:29:05+00:00,"@flcnhvy And cases with high (non-infectious) Ct should quarantine for a few days, while getting another test. Second test determines whether they’re just beginning to get ill or are on the long tail afterwards, where viral fragments exist, but person is not infectious.",2095,81
2020-11-18 07:43:46+00:00,@nichegamer Maybe a little Mercy … https://t.co/9iE40HOihr,9671,231
2020-11-18 07:41:37+00:00,Tesla holiday software release is 🔥🔥,100705,2349
2020-11-18 07:37:39+00:00,@StaceyR28715306 @Maisie_Williams 😏,920,15
2020-11-18 07:09:54+00:00,Cobra Kai is a deep cut,77148,2903
2020-11-18 07:02:30+00:00,@archillect It’s all cake &amp; someone took a bite,7748,129
2020-11-18 06:42:59+00:00,@nichegamer There is such a thing as too much sentience,3267,63
2020-11-17 22:07:17+00:00,Deus ex machine learning https://t.co/5ZSYalVczx,173044,12993
2020-11-17 21:02:30+00:00,"@peterrhague It’s designed to make life multiplanetary, otherwise extreme overkill for mere Earth sector activity! 

Starship fleet mass to orbit per year will be more than 1000 times all current Earth rockets combined, including Falcon. Necessary, for a city on Mars.",4284,214
2020-11-17 20:02:15+00:00,@Kristennetten @royalsociety More like he gave it his blessing. It was sort of a groundswell of those who believed in the scientific method in London.,996,26
2020-11-17 19:20:28+00:00,Nullius in Verba @royalsociety,19704,678
2020-11-17 18:48:50+00:00,@westcoastbill Indeed,949,25
2020-11-17 18:45:21+00:00,@ReflexFunds @nickidk4 @pcgamer Dojo/Doge,1077,111
2020-11-17 18:43:41+00:00,"@PPathole @Erdayastronaut @rweb11742 Yeah, looks like marginal cost of launch will be less than $1M for more than 100 tons to orbit, so it’s mostly about fixed costs divided by launches per year",2082,136
2020-11-17 18:38:15+00:00,@speculawyer @Erdayastronaut @rweb11742 Exactly,840,10
2020-11-17 18:28:52+00:00,"@Erdayastronaut @rweb11742 Merlin is a strong local maximum design, but kerosene is suboptimal fuel, no matter what you do. 

What matters is cost per ton to Mars. CH4 is the only choice imo. Important: O2/CH4 allows OF ratio of ~3.5 vs ~2.5 for kerosene, so ~78% of propellant is oxygen.",2715,102
2020-11-17 17:32:54+00:00,"@parstalberg @josh_bickett @ICannot_Enough @Erdayastronaut @rweb11742 Yes, but from a visiting American. Ah, the irony is just too much!!",872,24
2020-11-17 17:10:30+00:00,"@josh_bickett @ICannot_Enough @Erdayastronaut @rweb11742 Yeah, PCR Ct was unequivocal at &lt;20. Doesn’t matter what method you use at that low a cycle threshold.",618,19
2020-11-17 17:08:01+00:00,@flcnhvy @LUGG4S1 @pcgamer Maybe making some notable changes. Will wait until figurative &amp; literal dust settles.,1912,54
2020-11-17 17:05:37+00:00,"@ICannot_Enough @Erdayastronaut @rweb11742 Pretty close. Definitely feel 💯 if I take DayQuil. Frankly, this was one of the mildest cold/flu experiences I’ve ever had.",1026,49
2020-11-17 16:54:09+00:00,@LUGG4S1 @pcgamer Avionics cables moving to steel pipe shields &amp; adding water-cooled steel pipes to test pad,1992,70
2020-11-17 16:42:19+00:00,@Erdayastronaut @rweb11742 The most amazing thing about rocket engines is that they *sometimes* don’t blow up! The amount of power going through them boggles the mind.,5421,205
2020-11-17 16:33:09+00:00,@pcgamer We should just count the atoms at this point,6894,115
2020-11-17 16:20:08+00:00,"@DJSnM @Erdayastronaut @CharlesNOtrumps @rweb11742 Absolutely. Production/testing of rocket engines is over 90% of the problem. This is true in general. For cars, production is over 99% of the problem. That 1% inspiration is very important, but it’s less than 1% of the pain.",1748,42
2020-11-17 16:10:22+00:00,@Erdayastronaut @CharlesNOtrumps @rweb11742 Our first Merlin engine design was really bad tbh. Nothing worked well &amp; some parts didn’t work at all. 18 years later &amp; thousands of upgrades make it a great GG cycle engine.,2393,71
2020-11-17 15:58:51+00:00,@billhuang688 @JohnnaCrider1 @timmerenginerd @jack Maybe *I* just love irony haha,871,24
2020-11-17 15:57:41+00:00,"@GreenIsClutch @JohnnaCrider1 @timmerenginerd @jack They’re on their way! Hopefully, more Teslaquila next month.",1373,48
2020-11-17 15:54:47+00:00,@ChrisG_NSF Special permission received from Stonecutters Guild! https://t.co/SW5RBm1sRB,3378,81
2020-11-17 15:46:44+00:00,@JohnnaCrider1 @timmerenginerd @jack Fate 🖤 Irony,1226,53
2020-11-17 15:41:36+00:00,@jack Well said.,1918,50
2020-11-17 06:54:03+00:00,"@trylolli @Maisie_Williams 👻 💵 
https://t.co/UWerAhxUev",882,52
2020-11-17 05:15:10+00:00,"@Erdayastronaut @rweb11742 Damn, that’s not easy! I spent quite a bit of time looking at Russian/Ukrainian engines. They’re good.",8236,153
2020-11-17 04:37:18+00:00,@PPathole @michaelmina_lab Yes,702,22
2020-11-16 22:02:51+00:00,@Maisie_Williams 🎶 Toss a bitcoin to ur Witcher 🎶,61327,2986
2020-11-16 21:34:57+00:00,@Kristennetten 😉,2044,31
2020-11-16 19:46:00+00:00,"@WhatsupFranks @michaelmina_lab CureVac, Moderna &amp; a few others. Tesla makes the machine CureVac uses to go from known gene sequence to trillions of lipid-coated mRNA strands.",1033,84
2020-11-16 19:29:04+00:00,@gaertner_anne @Neuro_Skeptic @DresdenTea @judith_herbers Haha,1256,24
2020-11-16 19:20:08+00:00,@michaelmina_lab Great thread,808,37
2020-11-16 19:07:06+00:00,"@SamTalksTesla I’m ok, thanks for asking. No symptoms for past few days, apart from fatigue. Unless something changes, would have to say that it simply felt like a mild cold.",2570,105
2020-11-16 01:09:01+00:00,♥️,230995,8835
2020-11-16 00:23:02+00:00,Launch in 5 minutes,165065,3800
2020-11-16 00:13:05+00:00,"@flcnhvy Yeah, with cooling channels integrated into the chamber walls",3289,78
2020-11-16 00:00:41+00:00,"The same propellant is used either for abort or for orbital maneuvering, as one use obviates the other",10392,234
2020-11-15 23:58:27+00:00,"Dragon can also hover &amp; land propulsively, but we use the parachutes for maximum safety https://t.co/Mr7VFIQwWf",11393,371
2020-11-15 23:55:43+00:00,"Thrusters are integrated with spacecraft, enabling abort capability all the way to abort for increased safety",40334,2123
2020-11-15 14:51:24+00:00,"@KlotzAdam @PPathole @AstroJordy @erujabidi Yeah, I feel pretty normal. No symptoms right now. Last week, I had symptoms of a minor cold. I’ve had some brutal flu/cold experiences, but this was mild &amp; hopefully over.",1696,57
2020-11-15 14:44:50+00:00,"@PPathole @AstroJordy @erujabidi Doing tests from several different labs, same time of day, administered by RN &amp; am requesting N1 gene PCR cycle threshold. There is no official standard for PCR testing. Not sure people realize this.",991,60
2020-11-15 14:21:29+00:00,"@PPathole @Mario_Livio Both obv insanely great, too bad they had this pointless argument",596,12
2020-11-15 14:13:45+00:00,Astronaut launch today!,48824,2761
2020-11-15 06:39:49+00:00,@Mario_Livio No kids though,768,9
2020-11-15 05:39:26+00:00,@Mario_Livio Hell of a wig collection too,4604,62
2020-11-15 03:37:19+00:00,@michaelmina_lab It would be great if labs could give people this level of granular feedback in their results,2367,54
2020-11-15 02:52:28+00:00,Worth reading this thread if you’re curious about rona testing,23227,1873
2020-11-15 02:39:19+00:00,"@stonkmanup @michaelmina_lab They should be imo. If you get a blood pressure test, they tell you the number, not just if it’s high/not-high. There is not a clear consensus on what Ct value of what cov2 gene constitutes “positive”.",1111,42
2020-11-15 00:42:50+00:00,"@AstroJordy @erujabidi A little up &amp; down. Feels just like a regular cold, but more body achy &amp; cloudy head than coughing/sneezing. DayQuil rocks.",1990,59
2020-11-15 00:37:50+00:00,"@michaelmina_lab In your opinion, at what Ct number for the cov2 N1 gene should a PCR test probably be regarded as positive? If I’m asking the wrong question, what is a better question?",3267,284
2020-11-14 23:09:27+00:00,"@teslaownerssv Cool, but please be super cautious. Expect two steps forward, one back. Lot of new code was merged.",5554,138
2020-11-14 22:42:35+00:00,"@erujabidi Am getting wildly different results from different labs, but most likely I have a moderate case of covid. My symptoms are that of a minor cold, which is no surprise, since a coronavirus is a type of cold.",5174,379
2020-11-14 20:25:34+00:00,@lexfridman Ahem,6642,116
2020-11-14 20:13:06+00:00,Unless you’re on DMT,53984,2448
2020-11-14 20:11:13+00:00,"Laws of thermodynamics:
1. You can’t win
2. You can’t break even
3. You can’t stop playing",112504,8066
2020-11-14 19:51:56+00:00,Shakes fist at entropy,74612,3133
2020-11-14 16:10:16+00:00,@RealNattastic Big expansion of beta program in 6 to 8 weeks!,2022,87
2020-11-14 08:45:04+00:00,"@robintosh_nunez @PPathole Interesting. My Thursday night saliva sample came back today with N1 gene (unique to cov2) showing at cycle 26 &amp; N3 (generic sars) at 24. I get results of today’s test tomorrow. Almost no symptoms today, so hopefully better results.",1206,56
2020-11-14 08:26:05+00:00,@ICannot_Enough @JohnnaCrider1 What’s honey?,1393,24
2020-11-14 06:33:48+00:00,@slashdot Feels that way,4105,87
2020-11-14 06:24:19+00:00,@WhatsupFranks @bluemoondance74 @StephenKing This seems accurate,651,12
2020-11-14 06:11:36+00:00,@bluemoondance74 @StephenKing Cold symptoms are gone for now 😀🚀💫,1994,58
2020-11-14 05:00:38+00:00,@StephenKing There are degrees of pos,4519,98
2020-11-14 00:43:52+00:00,@MrSammy_H @pelagicbird @max_roi @rossy65 Heneghan makes a lot of sense. Hilarious that he has to clarify that he runs the Center for *Evidence-Based* Medicine at Oxford 🤣🤣. General public doesn’t realize quite how much of medicine is subjective or outright witchcraft.,961,70
2020-11-14 00:31:54+00:00,"@WhatsupFranks The number of PCR amplification cycles required to detect the virus is a rough indicator of your viral load. From what I can gather, you’re probably not infectious above 30 &amp; you probably are below 25. Sound about right?",1360,100
2020-11-13 23:32:16+00:00,@MrSammy_H @max_roi @rossy65 This a great reference! Worth a read.,441,18
2020-11-13 23:22:43+00:00,Case closed https://t.co/pUYiJcAdD6,270597,27255
2020-11-13 23:15:38+00:00,Soon https://t.co/mWOpR7W8kk,174982,10602
2020-11-13 22:21:06+00:00,"@PPathole Fwiw, lab I just spoke to thinks below 30 is accurate, 30 to 40 gets dicey &amp; above 40 is bs. Will talk to several more labs. There must be a graph of PCR amplification cycle vs false positive rate somewhere.",993,104
2020-11-13 21:42:34+00:00,"@RationalEtienne @ryaneshea Note, this is not the spike protein. They don’t consider that reliable.",855,30
2020-11-13 21:41:59+00:00,"@RationalEtienne @ryaneshea Just spoke directly to a testing lab. Their main PCR search is for the N1 gene, unique to cov2. N3 is also sought, but is generic to other sars viruses. High PCR cycle count *does* give false positives, but they believe accuracy is good below 30 cycles &amp; 40 cycles is their max.",1075,74
2020-11-13 19:39:18+00:00,@PPathole Strange,809,31
2020-11-13 19:28:31+00:00,"@ryaneshea Possible explanation for the dramatic decline in cold &amp; flu prevalence vs prior years. If someone comes in with cold/flu symptoms &amp; falsely tests positive for cov2, they will assume they have it, when in fact they simply have some other form of seasonal cold/flu.",1757,247
2020-11-13 19:21:54+00:00,@ryaneshea From https://t.co/42z7vRPB9c https://t.co/XTSukcc3Tl,1928,285
2020-11-13 17:55:05+00:00,@dana_e_morgan Sure is,1673,24
2020-11-13 17:41:59+00:00,"Would be great to hear from people who know a lot about the PCR testing industry. What’s the approximate false positive rate, all things considered, for cov2 PCR tests?",29247,2156
2020-11-13 17:07:09+00:00,@ClareCraigPath Interesting,2804,77
2020-11-13 17:04:52+00:00,@john_beans @DirtyTesla Interesting,648,25
2020-11-13 16:28:32+00:00,What is the general population (no knowledge of symptoms) accuracy of a sars-cov2 PCR test &amp; is it possible to generate a false positive if you simply run enough cycles?,99077,10736
2020-11-13 12:17:36+00:00,"@PPathole @cleantechnica A good PCR test should identify if I have the cov2 spike proteins, although I have heard some low accuracy numbers for those too. Hard to get a straight answer. 

False positives will roughly scale with # of tests &amp; daily test rate has gone ballistic: https://t.co/Pv6s71jZQo",1897,220
2020-11-13 11:23:04+00:00,"@justpaulinelol @cleantechnica Mild sniffles &amp; cough &amp; slight fever past few days. Right now, no symptoms, although I did take NyQuil.",2484,110
2020-11-13 11:16:45+00:00,"@cleantechnica Technically, I tested positive, then negative twice, then positive again, so “Elon Musk Tests Negative for Covid” is an equally correct title. The “rapid antigen test” from BD seems to be about as useful as a flipping a coin.",11535,1647
2020-11-13 06:11:57+00:00,The carousel turns ever faster,69932,2933
2020-11-13 06:08:20+00:00,@JoeInGeneral @andrewbogut Yup,14093,139
2020-11-13 05:57:52+00:00,@ajtourville Exactly,15358,268
2020-11-13 05:52:01+00:00,@JaneidyEve Symptoms of a typical cold. Nothing unusual so far.,17238,456
2020-11-13 05:50:29+00:00,"@BLKMDL3 If it’s happening to me, it’s happening to others. I’m getting PCR tests from separate labs. Results will take about 24 hours.",28963,1946
2020-11-13 05:47:11+00:00,"Something extremely bogus is going on. Was tested for covid four times today. Two tests came back negative, two came back positive. Same machine, same test, same nurse. Rapid antigen test from BD.",387179,87015
